Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
220728,OIE,45.571042,4.085291,Europe,France,Rhone-Alpes,ST THOMAS LA GARDE,Exact,02/12/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",335,1,0,0,0,,,,
220727,OIE,45.871427,4.133683,Europe,France,Rhone-Alpes,PINAY,Exact,02/12/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",409,1,0,0,0,,,,
220726,OIE,46.032681,4.225665,Europe,France,Rhone-Alpes,MONTAGNY,Exact,02/12/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",143,1,0,0,0,,,,
220725,OIE,45.943057,4.27209,Europe,France,Rhone-Alpes,FOURNEAUX,Exact,02/12/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",95,1,0,0,0,,,,
220724,OIE,45.542634,4.00254,Europe,France,Rhone-Alpes,CHAZELLES SUR LAVIEU,Exact,02/12/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",166,2,0,0,0,,,,
220723,OIE,44.952424,3.290557,Europe,France,Auvergne,LORCIERES,Exact,02/12/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",81,1,0,0,0,,,,
220722,OIE,46.266624,3.341537,Europe,France,Auvergne,LORIGES,Exact,02/12/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",239,3,0,0,0,,,,
220721,OIE,46.263563,4.846613,Europe,France,Rhone-Alpes,GRIEGES,Exact,02/12/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",80,1,0,0,0,,,,
220664,OIE,46.353574,4.007133,Europe,France,Bourgogne,VINDECY,Exact,02/12/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",335,1,0,0,0,,,,
220663,OIE,46.720651,3.711203,Europe,France,Bourgogne,CRONAT,Exact,02/12/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",243,1,0,0,0,,,,
220662,OIE,46.397198,5.063248,Europe,France,Rhone-Alpes,ST-JEAN-SUR-REYSSOUZE,Exact,02/12/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",43,1,0,0,0,,,,
220661,OIE,46.228955,3.937952,Europe,France,Bourgogne,CHENAY LE CHATEL,Exact,02/12/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",217,1,0,0,0,,,,
220660,OIE,46.336012,4.885752,Europe,France,Rhone-Alpes,FEILLENS,Exact,02/12/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",72,3,0,0,0,,,,
220659,OIE,45.030158,4.079213,Europe,France,Auvergne,ARAULES,Exact,02/12/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",26,1,0,0,0,,,,
220658,OIE,46.256092,4.607103,Europe,France,Rhone-Alpes,ST JACQUES DES ARRETS,Exact,02/12/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",72,2,0,0,0,,,,
220505,OIE,53.866111,10.683889,Europe,Germany,Schleswig-Holstein,Lübeck,Exact,02/12/2016,13/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, unspecified bird",,1,1,0,0,,0,,
220437,OIE,46.5381,19.8203,Europe,Hungary,Csongrad,Csengele,Exact,02/12/2016,13/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",3800,0,0,0,0,,,,
220436,OIE,46.5956,21.0283,Europe,Hungary,Bekes,Újkígyós,Exact,02/12/2016,13/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, goose",450,0,0,0,0,,,,
220435,OIE,46.5164,19.7606,Europe,Hungary,Bacs-kiskun,Kiskunmajsa,Exact,02/12/2016,13/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",5200,0,0,0,0,,,,
220434,OIE,46.5556,19.7867,Europe,Hungary,Bacs-kiskun,Jászszentlászló,Exact,02/12/2016,13/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",18580,0,0,0,0,,,,
220433,OIE,46.5847,19.6753,Europe,Hungary,Bacs-kiskun,Szank,Exact,02/12/2016,13/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, goose",400,0,0,0,0,,,,
220432,OIE,46.5847,19.6753,Europe,Hungary,Bacs-kiskun,Szank,Exact,02/12/2016,13/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, goose",400,0,0,0,0,,,,
220431,OIE,46.5681,19.6294,Europe,Hungary,Bacs-kiskun,Szank,Exact,02/12/2016,13/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",21500,0,0,0,0,,,,
220404,OIE,46.0611,6.579,Europe,France,Rhone-Alpes,CLUSES,Exact,02/12/2016,12/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, herring gull",,1,1,0,0,,,,
220381,OIE,55.066,46.506,Europe,Russian Federation,Chuvashiya Rep.,Prisursky,Exact,02/12/2016,09/12/2016,Confirmed,African swine fever,,"wild, wild boar",,5,5,0,0,,,,
220380,OIE,50.322,44.801,Europe,Russian Federation,Volgogradskaya Oblast,Kotovo,Exact,02/12/2016,09/12/2016,Confirmed,African swine fever,,"domestic, swine",15,10,4,3,0,,,,
220366,OIE,51.39,7.4,Europe,Germany,Nordrhein-Westfalen,Ennepe-Ruhr-Kreis,Exact,02/12/2016,13/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, wild duck",,1,1,0,0,,,,
220365,OIE,52.55,9.1,Europe,Germany,Niedersachsen,Nienburg a.d. Weser,Exact,02/12/2016,13/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, unspecified bird",,1,1,0,0,,,,
220192,OIE,47.4258,47.2987,Europe,Russian Federation,Astrakhanskaya Oblast,Kharablinskaya,Exact,02/12/2016,08/12/2016,Confirmed,Influenza - Avian,H5 HPAI,"domestic, chicken",54360,5100,5100,0,0,,,,
220189,OIE,52.3628,23.2056,Europe,Poland,Podlaskie,Koterka/Tokary,Exact,02/12/2016,08/12/2016,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,0,,,,
220133,OIE,46.98,8.34,Europe,Switzerland,Nidwalden,Vierwaldstättersee,Exact,02/12/2016,07/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild, tufted duck",,1,1,0,0,,0,,
220013,OIE,40.814459,140.749038,Asia,Japan,Aomori,Aomori-shi,Exact,02/12/2016,05/12/2016,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",4725,5,5,4720,0,,0,,
220009,OIE,31.7734157071,34.8167948861,Asia,Israel,Southern District,"Revadim, Ashkelon",Unknown,02/12/2016,05/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, turkey",10000,2000,800,0,,,0,,
220008,OIE,31.6946216686,34.7179802398,Asia,Israel,Southern District,"En Zurim, Ashkelon",Unknown,02/12/2016,05/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, turkey",20000,18000,15000,5000,,,0,,
220007,OIE,44.1164,1.9931,Europe,France,Midi-Pyrenees,Lacapelle-Segalar,Exact,02/12/2016,05/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",13500,250,3,13497,0,,0,,
229984,National authorities,41.056754,20.035455,Europe,Albania,Elbasan,BUJQËS,Exact,01/12/2016,11/12/2016,Confirmed,Lumpy skin disease,,"domestic, cattle",3,2,0,,,,,,
229850,National authorities,40.635803,19.438275,Europe,Albania,Vlore,BISHAN,Exact,01/12/2016,15/12/2016,Confirmed,Lumpy skin disease,,"domestic, cattle",6,4,2,,,,,,
227327,OIE,36.648808,127.276175,Asia,Republic of Korea,Chungchongbuk-do,Jeongdong-myeon,Exact,01/12/2016,04/05/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",6502,2,2,6500,0,,,,
227326,OIE,36.863697,127.494983,Asia,Republic of Korea,Chungchongbuk-do,Jincheon-gun,Exact,01/12/2016,04/05/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",30210,210,210,30000,0,,,,
227325,OIE,36.90413,127.492113,Asia,Republic of Korea,Chungchongbuk-do,Jincheon-gun,Exact,01/12/2016,04/05/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",15070,70,70,15000,0,,,,
227324,OIE,36.596905,127.326827,Asia,Republic of Korea,Chungchongbuk-do,Cheongju-si,Exact,01/12/2016,04/05/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",163462,41,41,163421,0,,,,
227323,OIE,35.237544,126.780477,Asia,Republic of Korea,Chollanam-do,Jangseong-gun,Exact,01/12/2016,04/05/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",1757,50,50,1707,0,,,,
227322,OIE,37.041566,127.139463,Asia,Republic of Korea,Kyonggi-do,Anseong-si,Exact,01/12/2016,04/05/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",39246,500,500,38746,0,,,,
227321,OIE,37.184325,127.467133,Asia,Republic of Korea,Kyonggi-do,Icheon-si,Exact,01/12/2016,04/05/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",18384,30,30,18354,0,,,,
226387,OIE,37.147828,138.23604,Asia,Japan,Niigata,Joetsu-shi,Exact,01/12/2016,18/04/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"wild, peregrine falcon",,1,1,0,0,,,,
226386,OIE,37.147828,138.23604,Asia,Japan,Niigata,Joetsu-shi,Exact,01/12/2016,18/04/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"wild, crow",,1,1,0,0,,,,
225342,National authorities,24.186,113.407,Asia,China,Guangdong Sheng,Yingde,Exact,,01/12/2016,Confirmed,Influenza - Avian,H7N9 LPAI,"environmental sample, unspecified env. sample",0,0,0,0,0,,0,,
225163,OIE,55.546375,13.116923,Europe,Sweden,Skaane Laen,Oxie,Exact,01/12/2016,13/03/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,black headed gull (chroicocephalus ridibundus))",,1,0,1,0,,,,
224815,OIE,46.398489,3.768832,Europe,France,Auvergne,LIERNOLLES,Exact,01/12/2016,03/03/2017,Confirmed,Bluetongue,8,"domestic, cattle",328,3,0,0,0,,,,
224814,OIE,46.463847,3.926105,Europe,France,Auvergne,MOLINET,Exact,01/12/2016,03/03/2017,Confirmed,Bluetongue,8,"domestic, cattle",253,5,0,0,0,,,,
224813,OIE,46.463847,3.926105,Europe,France,Auvergne,MOLINET,Exact,01/12/2016,03/03/2017,Confirmed,Bluetongue,8,"domestic, cattle",130,5,0,0,0,,,,
222466,National authorities,32.207,120.851,Asia,China,Jiangsu Sheng,Nantong,Exact,01/12/2016,09/01/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,1
222461,National authorities,31.304,120.586,Asia,China,Jiangsu Sheng,Suzhou,Exact,01/12/2016,09/01/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222459,National authorities,31.304,120.586,Asia,China,Jiangsu Sheng,Suzhou,Exact,01/12/2016,09/01/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
222147,OIE,45.762342,2.770364,Europe,France,Auvergne,GELLES,Unknown,01/12/2016,16/01/2017,Confirmed,Bluetongue,8,"domestic, cattle",64,1,0,0,0,,,,
222146,OIE,45.616138,2.939131,Europe,France,Auvergne,VERNET-STE-MARGUERITE,Unknown,01/12/2016,16/01/2017,Confirmed,Bluetongue,8,"domestic, cattle",86,1,0,0,0,,,,
222075,OIE,57.362606,16.371552,Europe,Sweden,Kalmar Laen,Strömserum,Unknown,01/12/2016,09/01/2017,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,white tailed eagle (haliaeetus albicilla))",,1,1,0,0,,,,
221883,OIE,60.248258,19.876358,Europe,Finland,Aaland,Finström,Exact,01/12/2016,28/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"wild,white tailed eagle (haliaeetus albicilla))",,1,1,0,0,,,,
221732,OIE,46.285378,4.189628,Europe,France,Bourgogne,ST CHRISTOPHE EN BRIONNAIS,Exact,01/12/2016,23/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",3,2,0,0,0,,,,
221522,FAO Field Officer,-6.162517,106.455,Asia,Indonesia,Banten,BUNAR,Exact,01/12/2016,01/12/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,,12,,,,,,
220943,OIE,46.06,13.43,Europe,Italy,Friuli-venezia Giulia,CIVIDALE DEL FRIULI,Exact,01/12/2016,21/12/2016,Confirmed,Bluetongue,4,"domestic, cattle",127,1,0,0,0,,,,
220842,National authorities,23.5036,40.8597,Asia,Saudi Arabia,Madinah,Mahd-Aldhahab,Exact,01/12/2016,16/12/2016,Confirmed,MERS-CoV ,,,,,,,,Male,60,1,1
220720,OIE,46.354678,4.480672,Europe,France,Bourgogne,DOMPIERRE-LES-ORMES,Exact,01/12/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",254,2,0,0,0,,,,
220657,OIE,45.749223,3.356831,Europe,France,Auvergne,GLAINE-MONTAGUT,Exact,01/12/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",27,1,0,0,0,,,,
220656,OIE,46.572146,5.529441,Europe,France,Franche-Comte,ARTHENAS,Exact,01/12/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",82,1,0,0,0,,,,
220655,OIE,45.72491,3.42657,Europe,France,Auvergne,BONGHEAT,Exact,01/12/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",153,2,0,0,0,,,,
220654,OIE,46.122338,5.457709,Europe,France,Rhone-Alpes,CHALLES,Exact,01/12/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",84,1,0,0,0,,,,
220653,OIE,46.93349,5.203285,Europe,France,Bourgogne,LONGEPIERRE,Exact,01/12/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",123,1,0,0,0,,,,
220652,OIE,46.695153,4.985281,Europe,France,Bourgogne,SAINT GERMAIN DU PLAN,Exact,01/12/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",137,2,0,0,0,,,,
220651,OIE,45.399285,3.606092,Europe,France,Auvergne,DORANGES,Exact,01/12/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",39,1,0,0,0,,,,
220650,OIE,46.184649,4.81602,Europe,France,Rhone-Alpes,ST DIDIER SUR CHALARONNE,Exact,01/12/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",137,1,0,0,0,,,,
220649,OIE,44.856534,3.653925,Europe,France,Languedoc-Rousillon,CHAMBON LE CHATEAU,Exact,01/12/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",41,1,0,0,0,,,,
220648,OIE,46.275806,4.03875,Europe,France,Bourgogne,MARCIGNY,Exact,01/12/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",230,2,0,0,0,,,,
220430,OIE,46.9517,21.6033,Europe,Hungary,Bekes,Biharugra,Exact,01/12/2016,13/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",15000,0,0,0,0,,,,
220429,OIE,46.6828,20.3342,Europe,Hungary,Csongrad,Szentes,Exact,01/12/2016,13/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, goose",13128,0,0,0,0,,,,
220428,OIE,46.5697,19.6919,Europe,Hungary,Bacs-kiskun,Szank,Exact,01/12/2016,13/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, goose",3600,0,0,0,0,,,,
220427,OIE,46.4067,19.8639,Europe,Hungary,Bacs-kiskun,Csólyospálos,Exact,01/12/2016,13/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",8500,0,0,0,0,,,,
220426,OIE,46.6625,19.6525,Europe,Hungary,Bacs-kiskun,Móricgát,Exact,01/12/2016,13/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",20000,0,0,0,0,,,,
220425,OIE,46.6317,19.6031,Europe,Hungary,Bacs-kiskun,Bugac,Exact,01/12/2016,13/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, goose",9630,0,0,0,0,,,,
220379,OIE,53.25,35.5,Europe,Russian Federation,Orlovskaya Oblast,L’gov,Exact,01/12/2016,09/12/2016,Confirmed,African swine fever,,"wild, wild boar",,1,1,0,0,,,,
220378,OIE,53.147,35.37,Europe,Russian Federation,Orlovskaya Oblast,Abolmasovo,Exact,01/12/2016,09/12/2016,Confirmed,African swine fever,,"wild, wild boar",,2,2,0,0,,,,
220107,OIE,52.4561,5.7589,Europe,Netherlands,Flevoland,Biddinghuizen,Exact,01/12/2016,05/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",15421,100,100,15321,0,,,,
220100,OIE,43.86233,0.101967,Europe,France,Midi-Pyrenees,Eauze,Exact,01/12/2016,02/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",1640,100,100,1540,0,,,,
220099,OIE,43.2342,0.0025,Europe,France,Midi-Pyrenees,Ibos,Exact,01/12/2016,02/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",1000,0,0,1000,0,,,,
220098,OIE,44.1017,2.1675,Europe,France,Midi-Pyrenees,Almayrac,Exact,01/12/2016,02/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",6120,300,300,5820,0,,,,
220097,OIE,44.549167,0.535833,Europe,France,Aquitaine,Monbahus,Exact,01/12/2016,02/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",4950,200,200,4750,0,,,,
220096,OIE,43.947222,0.286111,Europe,France,Midi-Pyrenees,Beaumont sur l''''Osse,Exact,01/12/2016,02/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",690,100,100,590,0,,,,
220095,OIE,43.5008,0.2139,Europe,France,Midi-Pyrenees,Monlezun,Exact,01/12/2016,02/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, chicken",15600,100,100,0,0,,,,
219987,OIE,43.86233,0.101967,Europe,France,Midi-Pyrenees,Eauze,Exact,01/12/2016,02/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",1640,100,100,1540,0,,0,,
219986,OIE,43.2342,0.0025,Europe,France,Midi-Pyrenees,Ibos,Exact,01/12/2016,02/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",1000,,0,1000,0,,0,,
219985,OIE,44.1017,2.1675,Europe,France,Midi-Pyrenees,Almayrac,Exact,01/12/2016,02/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",6120,300,300,5820,0,,0,,
219984,OIE,44.549167,0.535833,Europe,France,Aquitaine,Monbahus,Exact,01/12/2016,02/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",4950,200,200,4750,0,,0,,
219983,OIE,43.947222,0.286111,Europe,France,Midi-Pyrenees,Beaumont sur l''''Osse,Exact,01/12/2016,02/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",690,100,100,590,0,,0,,
219981,OIE,43.5008,0.2139,Europe,France,Midi-Pyrenees,Monlezun,Exact,01/12/2016,02/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, duck",15600,100,100,0,0,,,,
219916,OIE,52.678889,15.321944,Europe,Poland,Lubuskie,"Deszczno, Gorzowski",Exact,01/12/2016,05/12/2016,Confirmed,Influenza - Avian,H5N8 HPAI,"domestic, goose",1839,1201,1201,638,,,0,,
229903,National authorities,42.41943,20.045546,Europe,Albania,Tropoje,BRADOSHNICE,Exact,30/11/2016,02/12/2016,Confirmed,Lumpy skin disease,,"domestic, cattle",3,,0,,,,,,
227320,OIE,37.142452,127.545977,Asia,Republic of Korea,Kyonggi-do,Icheon-si,Exact,30/11/2016,04/05/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",3038,45,45,2993,0,,,,
227319,OIE,38.119677,127.29093,Asia,Republic of Korea,Kyonggi-do,Cheolwon-gun,Exact,30/11/2016,04/05/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, chicken",31670,50,50,31620,0,,,,
227318,OIE,36.728755,127.126075,Asia,Republic of Korea,Chungchongnam-do,Cheonan-si,Exact,30/11/2016,04/05/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",4349,0,0,4349,0,,,,
227317,OIE,36.860444,127.748169,Asia,Republic of Korea,Chungchongbuk-do,Goesan-gun,Exact,30/11/2016,04/05/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",6637,5,5,6632,0,,,,
227316,OIE,36.884069,127.514561,Asia,Republic of Korea,Chungchongbuk-do,Jincheon-gun,Exact,30/11/2016,04/05/2017,Confirmed,Influenza - Avian,H5N6 HPAI,"domestic, duck",9050,50,50,9000,0,,,,
222509,National authorities,30.276,120.174,Asia,China,Zhejiang Sheng,Hangzhou,Exact,30/11/2016,09/01/2017,Confirmed,Influenza - Avian,H7N9 LPAI,,,,,,,,,,
221731,OIE,47.368394,5.77696,Europe,France,Franche-Comte,CHARCENNE,Exact,30/11/2016,23/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",190,1,0,0,0,,,,
221511,FAO Field Officer,-6.996,107.524,Asia,Indonesia,Jawa Barat,KOPO,Exact,30/11/2016,30/11/2016,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,,204,,,,,,
220894,OIE,45.45,10.74,Europe,Italy,Veneto,LAZISE,Exact,30/11/2016,20/12/2016,Confirmed,Bluetongue,4,"domestic, cattle",102,3,0,0,0,,,,
220719,OIE,43.195916,0.849463,Europe,France,Midi-Pyrenees,SAINT ELIX SEGLAN,Exact,30/11/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",1,1,0,0,0,,,,
220718,OIE,46.323973,4.749075,Europe,France,Bourgogne,CHARNAY LES MACON,Exact,30/11/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",212,1,0,0,0,,,,
220717,OIE,46.583484,4.111589,Europe,France,Bourgogne,CHASSY,Exact,30/11/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",310,1,0,0,0,,,,
220716,OIE,45.836669,3.920503,Europe,France,Rhone-Alpes,ST-MARTIN-LA-SAUVETE,Exact,30/11/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",83,1,0,0,0,,,,
220715,OIE,45.854393,3.784896,Europe,France,Rhone-Alpes,SALLES,Exact,30/11/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",275,2,0,0,0,,,,
220714,OIE,44.804844,3.800622,Europe,France,Auvergne,RAURET,Exact,30/11/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",322,1,0,0,0,,,,
220713,OIE,45.078889,3.626833,Europe,France,Auvergne,SIAUGUES STE MARIE,Exact,30/11/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",44,1,0,0,0,,,,
220712,OIE,45.259211,3.821078,Europe,France,Auvergne,CHOMELIX,Exact,30/11/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",137,1,0,0,0,,,,
220711,OIE,45.290558,4.183789,Europe,France,Auvergne,MONISTROL SUR LOIRE,Exact,30/11/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",24,1,0,0,0,,,,
220710,OIE,44.875328,3.675818,Europe,France,Auvergne,ST VENERAND,Exact,30/11/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",65,1,0,0,0,,,,
220709,OIE,45.595694,5.656699,Europe,France,Rhone-Alpes,ST GENIX SUR GUIERS,Exact,30/11/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",138,1,0,0,0,,,,
220708,OIE,46.587341,5.709474,Europe,France,Franche-Comte,PATORNAY,Exact,30/11/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",81,1,0,0,0,,,,
220707,OIE,46.922303,5.434793,Europe,France,Franche-Comte,CHAINEE DES COUPIS,Exact,30/11/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",153,1,0,0,0,,,,
220706,OIE,45.753645,3.599382,Europe,France,Auvergne,AUBUSSON-D'AUVERGNE,Exact,30/11/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",183,1,0,0,0,,,,
220705,OIE,45.420625,3.722683,Europe,France,Auvergne,ARLANC,Exact,30/11/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",72,1,0,0,0,,,,
220704,OIE,45.808229,2.713461,Europe,France,Auvergne,CISTERNES-LA-FORET,Exact,30/11/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",111,1,0,0,0,,,,
220703,OIE,46.289486,4.309536,Europe,France,Bourgogne,LA CLAYETTE,Exact,30/11/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",134,1,0,0,0,,,,
220647,OIE,46.667604,-1.407852,Europe,France,Pays-de-la-Loire,LA ROCHE SUR YON,Exact,30/11/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",143,1,0,0,0,,,,
220646,OIE,46.403522,4.165646,Europe,France,Bourgogne,NOCHIZE,Exact,30/11/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",308,2,0,0,0,,,,
220645,OIE,45.9234,3.843534,Europe,France,Rhone-Alpes,SAINT JUST EN CHEVALET,Exact,30/11/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",234,3,0,0,0,,,,
220644,OIE,45.862255,2.565666,Europe,France,Auvergne,CONDAT EN COMBRAILLE,Exact,30/11/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",17,1,0,0,0,,,,
220643,OIE,46.198497,4.391261,Europe,France,Rhone-Alpes,SAINT GERMAIN LA MONTAGNE,Exact,30/11/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",63,3,0,0,0,,,,
220636,OIE,46.385453,5.274458,Europe,France,Rhone-Alpes,PIRAJOUX,Exact,30/11/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",230,2,0,0,0,,,,
220635,OIE,45.95977,4.829066,Europe,France,Rhone-Alpes,TOUSSIEUX,Exact,30/11/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",106,1,0,0,0,,,,
220634,OIE,45.958777,3.813028,Europe,France,Rhone-Alpes,TUILIERE,Exact,30/11/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",60,2,0,0,0,,,,
220633,OIE,46.202144,4.960854,Europe,France,Rhone-Alpes,ST-JULIEN-SUR-VEYLE,Exact,30/11/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",166,2,0,0,0,,,,
220632,OIE,45.805544,3.744276,Europe,France,Rhone-Alpes,NOIRETABLE,Exact,30/11/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",166,1,0,0,0,,,,
220631,OIE,46.268555,4.922841,Europe,France,Rhone-Alpes,ST-JEAN-SUR-VEYLE,Exact,30/11/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",56,2,0,0,0,,,,
220630,OIE,46.168399,5.279857,Europe,France,Rhone-Alpes,MONTAGNAT,Exact,30/11/2016,12/12/2016,Confirmed,Bluetongue,8,"domestic, cattle",192,1,0,0,0,,,,
